Lx,Ly,Lz,Rx,Ry,Rz,label
32767,-1028,3536,18184,412,4352,1
15904,6180,-600,15720,3968,3172,1
16784,-40,696,16588,716,2984,1
18620,-60,2128,16716,-1668,4728,1
16572,-2632,-664,16704,-3164,6892,1
14768,-3460,-4648,17132,-3504,4280,1
15612,-7828,564,16212,-1132,2216,1
15440,-7628,4632,16392,2472,3148,1
14252,-1896,7784,16376,-196,2256,1
19748,6168,4252,16472,-1088,2544,1
15640,2832,5136,16920,-836,4128,1
16808,1392,2144,15508,-1040,5148,1
14900,-1372,-480,15180,2040,2960,1
18212,-3172,5036,15732,-244,4104,1
15896,3300,5916,17008,-1664,3844,1
15240,-10920,5412,16060,-1116,3952,1
13752,-8008,5908,15064,616,3324,1
20848,-4220,-1748,16388,-1672,1584,1
16708,10512,5240,19068,-3516,-1448,1
16584,364,1796,22328,-2888,3396,1
14880,-8588,1344,15444,1064,6528,1
16748,-1440,6456,15280,-2720,4360,1
16372,-1268,4440,13644,-4440,5488,1
15488,-3072,2864,14160,-144,8088,1
15568,-2180,732,13428,-3792,13832,1
16816,-2288,4132,14840,8204,9716,1
16040,624,4488,9988,-2444,1048,1
16124,-2792,6144,15360,-5592,976,1
15060,-604,3436,18692,3888,704,1
16300,-1432,2848,15504,488,420,1
17932,-3424,12016,16324,-1300,-1300,1
18352,1824,1636,16100,2588,-1944,1
14596,-3912,-2688,16336,11120,7460,1
15352,888,-1064,16188,-8264,3792,1
16124,-3980,224,17588,-11516,6992,1
18172,60,4272,16876,-6684,3864,1
16108,-1136,1144,15980,4344,3960,1
16804,-756,96,16100,9108,2500,1
17796,-168,-216,16724,1508,-200,1
19036,-1128,1476,15964,-2440,84,1
15260,-2752,8072,16516,3436,5056,1
17292,296,3120,17220,-1944,3388,1
14684,1020,6976,16328,404,2672,1
17144,-1556,7344,16336,2508,1112,1
13756,-2076,8372,15740,1500,172,1
12564,356,15192,16060,1956,2428,1
15188,4048,-5272,16520,-1284,2920,1
9796,6564,4180,16880,-852,2996,1
15308,-12588,4624,17548,-1572,3652,1
15980,2604,1164,14804,-3088,7144,1
17020,-4392,-536,15384,-2664,10012,1
15828,-2000,-244,15704,-1108,7964,1
15972,-1780,76,15492,-2416,5708,1
15656,-2632,476,15308,-1808,3740,1
15868,-2056,3260,15056,-2352,5224,1
16416,-816,624,15444,-844,3832,1
16020,-2268,2372,16392,-2056,1032,1
15316,-3316,4088,18088,-2484,2232,1
15840,-3256,2468,19364,-504,8292,1
16436,-2580,3164,17704,-1300,7528,1
16400,-3644,3680,12940,-3660,9916,1
15844,-2628,5888,9892,-2700,5416,1
15800,-3112,3216,12240,-3856,6584,1
15768,-3784,1848,13968,-4204,8104,1
15972,-3128,2804,15148,-2652,8220,1
16416,-2932,3248,17292,-2204,8016,1
16400,-2664,4092,13440,-3872,6900,1
16872,-2796,2692,12036,-1324,8384,1
17780,-1636,1808,21008,11256,3324,1
14816,-44,9520,19112,-7472,4,1
12964,-4644,11796,17320,-4284,-4024,1
13772,-2912,9376,15972,5776,-256,1
16596,-2712,6404,16564,2896,2576,1
15444,-756,5972,15872,1036,2872,1
16228,-932,4940,16820,1600,-1156,1
14844,-1604,6728,15756,-2424,-3240,1
14936,-2396,6248,16192,1856,5016,1
17288,-2184,4984,15848,1696,7984,1
17912,588,5576,18744,-6364,3624,1
12928,-4604,7432,16412,-5408,2012,1
13164,-3120,7704,15600,2248,-76,1
16220,-768,2064,15804,2772,24,1
20128,3308,-1612,15996,11228,5188,1
19848,960,1464,17664,-5600,2392,1
13616,-6192,5764,15980,-200,-220,1
16092,1748,2316,16860,348,4232,1
17504,-4172,7568,15512,2520,80,1
15028,-2916,10772,16240,-140,552,1
16016,1900,11272,16140,424,364,1
280,-1416,6908,15576,-236,3544,1
17208,-520,6960,15956,580,5460,1
18820,4728,4944,16904,192,5480,1
14904,-8972,320,15748,1004,4940,1
14192,2200,792,16368,-2424,4004,1
16376,-5052,4196,16656,-1052,4668,1
16200,-2900,2692,16120,-792,4932,1
16452,-4436,2544,15616,2144,2856,1
16160,688,4864,16312,1420,3340,1
16868,1416,3808,16384,-576,2424,1
16208,440,2256,15508,-1300,648,1
15536,-4060,1224,15980,504,-32,1
15464,-3484,3176,15500,-1640,2680,1
16672,-2600,3492,19384,-3072,4656,1
16696,-432,4708,20920,1416,5388,1
15800,-3984,6792,16500,-2456,7596,1
16444,-2600,5644,18628,-932,-268,1
15712,-632,1664,17556,1100,5612,1
14880,-4832,-568,15944,-4392,7340,1
16384,-1560,2212,12624,-2660,6096,1
15568,-2700,888,14092,-568,10280,1
17092,-3828,6724,19560,-2816,-19472,1
15384,-1560,5740,10900,-5076,-5308,1
16120,-2816,4904,15480,4124,3212,1
15732,-1600,5436,17468,-896,-1004,1
16244,-372,6136,16520,576,-1036,1
16176,-2748,5380,16116,-140,-1536,1
15856,-2272,4496,16796,184,2220,1
16232,-920,4868,16776,-60,1576,1
16052,-892,3428,17124,-2904,980,1
15984,6688,-920,16324,-10420,-2348,1
17504,-4296,4556,16424,2104,3836,1
15840,-1156,13164,18048,8692,4796,1
16552,-11912,7728,16816,6884,3748,1
15516,2520,6116,15980,-808,760,1
16232,5804,4068,16260,-10888,1560,1
16748,-2112,3344,16116,-2760,1728,1
17524,-1544,3172,16156,3780,4800,1
18228,-1168,1440,16972,3892,2968,1
16884,-624,4036,16384,96,1372,1
15640,-1040,9004,15600,-772,904,1
13844,-1380,6880,16452,944,1312,1
15560,-1456,3600,16452,760,544,1
16332,940,7040,17084,-356,3328,1
15308,-1804,6964,16632,1220,-136,1
16032,-236,5380,16756,1796,2216,1
16620,812,6184,16204,-152,200,1
16768,-1244,5664,15912,4252,-1276,1
13344,-272,14944,16684,168,2572,1
26316,-9884,-2008,16904,416,4480,1
17792,1916,-3368,16404,-3472,2236,1
16580,-40,-52,15412,-844,-2588,1
15916,-1696,-1936,16876,2588,8548,1
15752,-3172,-2596,16776,-12,3084,1
15584,-1612,-3240,16332,-2180,6532,1
16488,-2852,2304,15844,-3808,-820,1
16068,-3440,3324,17156,716,3436,1
17124,8344,5204,16016,1596,3960,1
16616,3496,3616,16720,-2308,4064,1
16652,-5784,3488,16200,1236,2708,1
16288,-8900,4560,16560,412,2740,1
15208,-6772,1644,16236,848,3708,1
17940,10092,-388,15924,-1884,2672,1
16244,-3444,2260,16160,-1064,1816,1
16636,140,4980,16580,476,1056,1
16708,-3432,3212,17508,2212,980,1
16188,1324,4440,17496,-6320,840,1
15712,-3460,2756,24400,-460,-216,1
16188,-1552,2864,15072,-152,8104,1
16600,-2992,5088,11036,-100,3176,1
16056,-1900,4316,11940,-4020,6248,1
15552,-2208,2244,16740,3340,6644,1
15512,-1432,1388,17472,-4908,7852,1
15648,-2420,5284,9736,-11584,-16216,1
16532,-888,8580,15496,-268,-5264,1
15704,-2448,5028,16464,-260,2608,1
15300,-316,1892,17156,-3220,344,1
15816,-900,2272,15044,2132,-220,1
14520,-4200,11460,16168,-512,-1348,1
18152,-6000,7120,16804,4344,680,1
15584,7060,4292,16604,3148,1516,1
15480,536,3544,16876,-3324,-848,1
15888,-780,5108,15652,-5656,-384,1
15012,-4060,5528,16136,-8536,316,1
16208,-1084,5424,17392,4252,2768,1
15912,-2796,3932,16064,-680,3156,1
16116,-1316,3364,16784,532,2920,1
15932,-1176,2456,17668,-3256,5568,1
16888,-1108,228,15920,-480,1208,1
18452,-2628,136,15788,1736,-628,1
16232,400,5976,16072,1784,-1916,1
16136,-1112,7488,16304,648,-196,1
16308,-3576,2364,16776,168,1760,1
16032,5704,5604,16224,2884,1764,1
15576,-992,6344,16548,528,1472,1
14132,-1516,7616,15948,1176,-1256,1
18752,524,23648,16852,2536,992,1
9356,-5720,5052,16348,-432,4488,1
13696,-164,3324,16664,-244,3748,1
17320,-1564,1836,16212,636,2760,1
16952,-2068,340,16244,-192,3976,1
15148,-1812,724,16332,-864,4164,1
15792,-1404,1460,16592,-2360,4000,1
16404,6372,1352,16456,-4248,3028,1
16124,-2992,2416,16384,1408,3948,1
16084,256,5888,16320,1476,3092,1
16252,-6448,4316,16460,1328,3004,1
15832,-4888,3032,16116,-352,3044,1
15688,-3948,3296,16100,-808,1884,1
15920,624,1792,16164,-1088,2268,1
15696,7616,5044,16484,-1792,3004,1
16176,2584,4396,16024,-480,2848,1
15660,-7028,4860,16016,1216,2396,1
15860,-4688,5500,17184,-692,1772,1
16124,-700,4884,18868,-1560,3252,1
15732,-1660,3736,20152,-2688,2784,1
15604,-812,3436,19480,1228,2788,1
15896,-1220,5744,12348,-2600,3500,1
16048,-3104,3124,11336,-2200,4640,1
15632,-1060,2760,15268,-2368,10672,1
15544,-2320,2192,12196,-1524,10132,1
16344,-416,4208,14128,-9228,5524,1
16104,2076,5624,7688,-624,572,1
15560,-4504,3444,17892,2668,1140,1
15304,-2888,6428,17204,1748,1296,1
15756,-2136,6144,14572,1824,2508,1
15896,-224,5816,16572,-1096,2028,1
16732,1700,4596,16988,-2532,1412,1
16468,-388,4136,16588,1532,556,1
15984,216,4408,16080,664,-2212,1
15784,-1008,3880,15836,1072,-3164,1
16228,-2508,3152,17600,3180,2008,1
16260,-1096,4880,15560,688,4776,1
16536,-2836,4672,16596,524,3708,1
15540,-1668,2940,12728,-6416,8100,1
15660,-2444,2992,17500,-10552,1884,1
16576,-940,4160,14184,-9892,4272,1
15704,-2244,3624,17084,5012,7660,1
15852,-1312,1284,16332,9032,5788,1
14956,1016,-1364,15756,-2172,3432,1
18272,116,-3004,15704,-3284,1232,1
21420,-632,3996,16924,3628,1976,1
16736,1292,3640,16100,1524,3456,1
15456,1300,5168,16108,1784,3460,1
18732,-3040,6936,16412,-112,3980,1
13220,656,8516,16060,-564,2728,1
12972,1372,7196,16068,636,-108,1
14496,-672,16216,16616,3264,2748,1
27088,-4436,-576,16896,1800,1668,1
16352,4880,2552,15188,1712,-1372,1
16180,-5708,-724,15940,2940,8224,1
16416,-1816,-504,16724,-1700,6980,1
16216,4364,-1272,16940,-10752,6464,1
16084,1004,-848,15524,-4952,5736,1
16060,-2808,228,16284,2292,2980,1
15292,-5972,4980,16168,6104,1612,1
15764,-2056,3152,16108,2112,2088,1
16184,-676,2456,15412,-2224,2408,1
17268,9924,4428,16412,-608,1004,1
16152,-868,4332,17152,2280,600,1
15932,-11128,2572,21296,-124,1224,1
14112,-12444,3792,23276,-2216,4804,1
20272,18132,6356,10004,-5068,10780,1
16452,-9552,4076,12984,2228,808,1
15232,-1820,3584,17004,-4464,7200,1
15296,-2984,292,15520,-10028,8884,1
16316,-2652,2444,15456,-48,25024,1
16644,-3048,2804,32767,5920,-5300,1
16264,-2156,6652,16704,732,864,1
16592,-1716,5840,16560,2120,-128,1
15792,-152,3428,17080,120,-2580,1
16244,-1544,2868,15792,2348,-1396,1
16168,-1364,4728,16448,820,912,1
17544,-776,9148,16260,1060,5964,1
16556,-2316,2696,17880,532,5120,1
11736,-3168,-9044,16524,-5124,2356,1
17408,176,6448,16632,1612,2100,1
17016,-3340,4492,15200,-1876,3364,1
16340,-684,3376,16856,-11012,5616,1
15364,-2500,416,17456,-6648,8864,1
14736,-2396,-1356,15844,5136,7436,1
15112,-356,-2708,15880,8476,2508,1
19432,-656,3080,16084,5236,-2560,1
20764,-4528,3412,16004,-3680,2012,1
15812,3388,3832,16424,-656,1256,1
15308,2856,1980,15836,3880,760,1
19196,5996,8020,15744,2316,-688,1
18276,-4780,16152,16548,2232,1164,1
10188,916,17748,16652,688,1808,1
28712,-3268,-2448,17084,696,3084,1
13408,6628,1960,15640,-24,560,1
17260,-3124,1048,16552,-28,2388,1
15800,-2520,-176,16204,336,1596,1
16192,-1080,-332,16756,364,6456,1
15492,-4572,128,16540,-7368,6680,1
16360,-2908,-1340,16148,-7652,2560,1
17016,-904,3736,15976,4944,796,1
13064,1112,10372,15476,4964,-812,1
19116,8452,3476,16440,1252,3656,1
16396,3684,5672,16644,-2476,4880,1
15320,-4544,4444,16552,968,3024,1
15340,-13748,4140,16132,4,1580,1
15620,904,4284,17128,-1784,1840,1
17020,5648,3108,17888,-4480,1232,1
15852,-5672,3036,19952,-252,-4,1
15280,-3344,6220,17580,-1764,2656,1
17124,136,3212,14924,-528,4956,1
15988,-4924,3892,14124,-2072,3392,1
15588,-464,812,14756,-2540,8684,1
15244,-1736,680,13928,-2748,8704,1
15792,-1680,4728,10384,-14520,4112,1
16520,416,7024,10100,3412,1852,1
15032,-3672,4192,16600,512,-1988,1
15968,-824,5560,18284,4076,536,1
16188,-60,5140,15420,-140,-208,1
16024,-1764,4216,16796,5276,4020,1
16084,-3208,2044,16780,1648,10224,1
15660,1160,5032,16964,-13232,2548,1
15952,3224,9404,15488,-9140,3272,1
16328,-860,6520,15252,7232,5024,1
15332,-1168,3968,17604,10076,2956,1
15700,556,4140,16612,-2124,2668,1
16412,1340,5656,15844,-4284,3204,1
16136,-1700,3648,16524,-3392,3648,1
16608,-2792,-52,16872,-16,5488,1
17924,-84,1172,16492,1884,4344,1
18864,-1172,4424,16588,1428,4036,1
16004,-1232,3592,16644,-1216,2428,1
15356,-196,3712,15992,2644,824,1
15824,4320,5060,15708,2892,-2088,1
16840,-3496,6504,16020,1004,660,1
7984,10996,20060,15776,-264,836,1
23932,-1404,-1504,16736,1748,3288,1
16028,1900,2576,16424,-268,3380,1
16068,-3088,1860,16920,176,1904,1
16484,-2672,3428,16072,888,1252,1
16652,-260,4044,16184,400,1640,1
16760,-2004,4020,15964,552,-704,1
15400,-2104,300,15528,1112,2444,1
15312,3400,-112,14932,-2756,8612,1
16412,-136,3884,19144,-3156,3308,1
16672,-1168,3860,15120,-5912,3116,1
16116,-3648,4736,16192,1700,2608,1
15812,-8024,4328,16232,1000,1604,1
16280,-312,4644,16536,1132,476,1
16020,7412,2680,16228,-1788,844,1
16072,-5136,2288,17972,-1692,-696,1
16148,-1748,2496,21816,-3748,-1292,1
16152,-1780,2112,16900,-2292,5092,1
16288,-2508,4916,15344,92,2784,1
16276,-1788,2776,13856,-1928,4812,1
15676,-2428,1268,16088,-2088,6384,1
15640,-132,-1208,11208,-4252,5876,1
15536,-1864,4212,17288,-1044,19836,1
16252,-2184,7804,15660,5104,1052,1
16448,-2084,6984,20012,-920,1560,1
15736,-2384,3796,17000,3920,-684,1
15456,-192,3436,16064,5008,752,1
15656,-460,5392,17200,-1544,-524,1
16060,1264,4484,15388,-7144,1952,1
16112,164,1812,16304,-15452,2548,1
14800,-2672,8488,17004,-3512,4748,1
15848,-5204,7300,15920,11584,2168,1
16200,468,6608,16816,10524,3176,1
16120,2100,5812,16400,3052,2088,1
15460,-48,4588,17276,-7976,660,1
15816,788,4016,15660,-9628,3424,1
18712,1136,1736,16788,76,4712,1
18964,-5184,2892,16764,1496,4812,1
17528,-1908,5300,16936,3024,2800,1
12888,-2236,3732,16448,804,3064,1
17508,2452,4540,16252,4012,472,1
16592,1340,9516,16152,4164,536,1
10764,8584,12592,16352,4620,3036,1
12916,-1588,6212,16876,-7052,4380,1
11616,-4868,19512,16800,-728,176,1
21132,-3204,1848,16036,3664,188,1
15428,-640,-312,16112,1836,1980,1
16308,-1916,412,16436,-364,764,1
16436,484,3312,16448,-624,1632,1
16888,-1432,3316,16452,-968,2368,1
16300,-1112,1892,16632,604,3228,1
15872,-1420,104,16060,-2064,2208,1
16176,-2788,1604,16452,-1444,2400,1
16156,-1188,60,16472,-1560,3152,1
15732,-2688,-1176,16404,-1972,2660,1
15500,-2132,-2184,16288,-2424,3012,1
15196,-1908,-4272,16600,-2128,3000,1
15308,-1908,2408,16148,-916,356,1
17160,-3144,13600,16056,2472,340,1
20012,440,7636,17192,712,2676,1
15416,-2264,6580,16228,804,1152,1
16060,1448,3488,16352,-1012,1344,1
15256,-3308,1268,18096,-1864,1680,1
15880,-2980,3272,18876,436,1428,1
16364,-908,4124,15404,-3888,3240,1
15752,-4224,2600,13624,-944,4008,1
15808,-1688,2176,16352,-1244,3220,1
15944,-2624,2692,20852,372,52,1
15904,-1896,3996,17984,1280,-312,1
15620,-3632,4104,17656,-3800,3504,1
16056,-1436,5964,11252,-2308,12016,1
16232,-1712,6880,18088,-3484,-3296,1
15308,-1512,5548,11540,-1228,-3952,1
15240,-3440,2952,16372,6180,3752,1
15828,-3740,4224,16144,4568,-744,1
16148,-2552,4176,16984,-4440,1328,1
16928,3444,5088,15888,-11824,4872,1
15208,2488,7276,14964,-10416,3220,1
16200,-9912,7952,17940,8944,4752,1
15252,-256,6632,15632,15668,4096,1
15584,3364,4780,16148,-4316,32,1
16456,1020,2936,16924,-9220,1832,1
17556,-988,1736,17008,-1848,3480,1
20424,-2808,680,16968,4428,4852,1
17592,-6220,4952,16488,-620,2680,1
15300,-2140,3824,16376,1056,2384,1
12092,16,4944,15656,2120,2336,1
17068,3128,8936,16436,-696,2400,1
16184,-6532,7644,16168,512,2152,1
6860,10736,20304,15888,960,1296,1
21432,-572,872,16556,1144,1540,1
15604,-660,2248,16120,548,3584,1
16516,-4736,4036,16056,-428,3092,1
17576,1944,2868,16468,300,3724,1
15880,-3620,160,15868,-2904,4400,1
15596,-2136,1328,16276,-2164,4436,1
16364,-1208,3260,15792,-2148,3668,1
16676,-3456,2668,16568,256,764,1
17500,560,6312,16100,-508,2128,1
17024,-7732,5044,16568,840,3416,1
15896,3140,7480,16624,-1744,4624,1
11376,-5200,7056,16524,-2944,3248,1
22420,16924,5076,17672,-1000,3972,1
14720,-6416,4516,15352,-1076,3580,1
13972,404,8244,17184,292,1716,1
16296,-2612,5192,17132,-3460,1132,1
15920,-1880,4632,18048,-1000,2344,1
15864,-388,3008,12636,-9496,9140,1
15336,-4456,2672,14716,1568,4748,1
16352,-3472,4172,22124,5584,-4440,1
15540,-2068,6344,16348,-5460,9200,1
15708,-2528,4400,19308,4800,3632,1
15480,-1980,3776,15708,-1020,-2504,1
15724,-1708,3212,16352,-2464,-3208,1
15564,-3692,1324,16508,988,-388,1
16188,-3164,4328,16712,-304,-512,1
16436,-2408,5292,16708,868,-948,1
16024,-2392,4448,16520,-848,-1764,1
15884,-1624,2648,16584,-1288,-4076,1
15792,-3000,4192,16420,-1984,-2576,1
16012,-3436,3676,18004,-10296,-1616,1
15920,-3440,3948,16792,-1740,324,1
15912,-2756,4100,14028,1836,1672,1
16088,-2780,5428,15608,6660,5848,1
16372,-784,3536,14676,-828,1816,1
15852,-3816,3076,16260,13552,7096,1
16236,-1916,3352,20292,-7452,600,1
16036,-840,3736,15512,-5652,-292,1
15996,308,2312,16804,976,1300,1
15844,-548,2384,16900,-1052,2744,1
16416,1236,2800,16992,440,1084,1
16756,712,1032,16084,1568,-352,1
17316,-264,2596,16564,1992,1108,1
16372,-3652,1896,16312,2320,1028,1
15876,-4756,3732,16652,368,1836,1
16580,-992,3104,16608,1992,1688,1
17204,-7712,3896,16336,1572,852,1
16532,-2900,7992,17844,-1040,3372,1
18008,2720,8852,16212,-124,2188,1
17288,1400,6408,16764,864,3312,1
14928,-1800,6612,16576,1696,1996,1
13700,216,11348,16604,912,212,1
12148,3260,7440,16000,1424,144,1
13488,-4232,3780,16696,1480,392,1
15612,512,1356,16600,-308,2228,1
16032,-600,-752,16808,-2032,2460,1
15880,-1764,512,16404,-872,1788,1
15972,-1020,1660,16500,92,1788,1
16184,-272,4276,16184,-112,-616,1
16756,-680,5696,16484,-2088,-4828,1
17084,232,4540,19676,-4168,7444,1
16492,-936,5512,15016,-4120,7524,1
16184,-392,2016,14160,-576,4040,1
15688,-4124,1568,18184,412,-2416,1
15640,-420,1812,19312,-436,-3308,1
16180,-3528,3596,15704,-2320,-1596,1
16120,-1828,4600,14864,-6160,1188,1
16340,-2012,3344,14544,640,2712,1
16220,-3324,3760,15944,15092,4028,1
15904,64,3324,13840,-296,220,1
15672,892,1472,18652,3372,-796,1
16532,-1444,1396,17492,-6240,4472,1
17668,-652,4040,14440,-88,2892,1
17952,764,4684,17484,2680,3312,1
16460,-836,4480,16444,-1316,1256,1
14232,-3076,6044,16492,3996,244,1
15436,8032,5572,16464,708,1352,1
17568,-1888,4196,16856,1656,1772,1
16620,-396,5388,16724,156,2592,1
17164,2640,5748,16356,456,1668,1
15192,1944,6232,16452,1564,1716,1
15228,-576,5880,16508,404,2060,1
15044,812,6856,16608,444,3232,1
15144,244,7664,16444,924,2152,1
16952,-1320,1040,16548,460,2516,1
15196,-648,444,15996,320,1104,1
16356,-768,80,15948,820,156,1
15816,-1636,752,15988,788,824,1
16212,-1128,2160,16840,1408,-432,1
15940,-1788,3524,18632,-3220,1504,1
16332,-2304,3552,19384,-3056,220,1
16112,-1156,3928,20152,-472,-1972,1
15972,-1708,2932,17652,-636,768,1
15728,-4228,3180,14388,-5184,9732,1
15964,-1648,4764,5564,-12684,26432,1
17548,-4012,4320,32767,9456,-8016,1
14748,-664,5640,11744,-6524,3316,1
15004,-2392,5452,15812,6132,612,1
17264,-200,5248,17544,-1688,496,1
16988,744,2628,17000,-200,1832,1
18364,1508,3236,16796,-836,1508,1
10880,2112,12988,16712,-300,448,1
7748,-7024,14948,16440,1744,-1340,1
19452,-3864,5252,15816,2332,-2892,1
14448,3296,2356,16144,488,-2060,1
16852,-664,840,18164,588,520,1
16168,-3544,3388,18464,-712,528,1
15976,-2028,5744,17296,-2116,420,1
15988,-3988,5916,16380,-1408,1460,1
15980,-1680,5272,16644,-292,2256,1
15556,-2736,4764,14652,-2332,3568,1
14924,-2132,5236,13104,-112,3112,1
16620,-3528,5676,26044,-1612,-23936,1
15140,-1012,3708,10104,-2032,-4880,1
15324,-1932,2796,15416,3664,3592,1
15760,-1616,2872,18380,-4592,2692,1
15392,-116,2428,16332,-1748,1764,1
18532,-1188,1172,15824,-348,204,1
20148,-1148,7400,17144,1164,2648,1
15880,632,2396,16888,5688,1640,1
15712,1044,4120,16752,356,2380,1
16136,-2788,6980,16584,772,1284,1
16376,-512,8008,16508,1388,260,1
13300,1260,9128,16640,532,1812,1
13360,-4,7700,16952,448,1404,1
15088,-2080,13452,16628,2396,1196,1
14608,-1816,8796,16408,760,1444,1
17424,164,1432,16376,572,804,1
18256,736,2000,16576,-612,1676,1
16752,1052,1936,16808,496,2008,1
17228,1828,1008,16616,-416,1692,1
16864,116,5944,16612,904,1096,1
12748,-1612,8748,16404,1232,804,1
12700,-4548,8344,16420,244,1588,1
17824,-372,3716,16440,272,2168,1
16584,-568,2204,16244,-1492,1232,1
16316,-2312,476,16444,-2044,1372,1
15548,-696,-516,16492,-1312,1136,1
15420,-5664,2984,16804,-1540,2120,1
16108,-1856,3268,16800,-3496,2700,1
16244,-2748,4100,17360,-2476,2564,1
16708,-808,4356,17096,-376,2336,1
16292,-2672,3400,16564,-2500,2064,1
16152,-2560,2708,16328,-1048,2044,1
15828,-2964,2076,16704,420,2096,1
15840,-2412,2508,16248,32,2824,1
15952,-2988,3756,14832,-2444,6272,1
16520,-2156,4176,16084,-8548,15352,1
16536,-2660,5520,24832,-1128,-2176,1
15904,-2660,5704,18508,-1148,1808,1
15628,-4036,2956,17132,3252,464,1
15956,-544,3436,17472,128,-1124,1
16708,-292,4876,16572,-4192,108,1
16228,636,6036,16500,-4224,1000,1
16440,-3552,4748,16828,2148,1648,1
15324,-2740,7260,16472,1736,184,1
14680,-2412,7956,16440,288,-228,1
16280,-1544,6476,16396,-52,-1276,1
16220,-348,4004,16672,1020,-20,1
16048,-2280,2624,17124,1380,1748,1
15760,-2412,3932,16100,-1984,2256,1
15712,-2932,5212,15844,-4444,1884,1
15992,-1984,4732,15764,-5812,2236,1
15780,-2792,3116,17260,-4880,1560,1
15720,-2668,3004,19140,-2624,-824,1
15820,-2260,5624,19552,-1564,-1976,1
15900,-2456,6476,13936,-736,3688,1
16144,-2344,5880,12984,-1520,2792,1
15752,-2160,4408,16212,-1748,4032,1
15960,-2324,3524,17312,4296,4624,1
16100,-3332,2528,27136,-708,-3800,1
16136,-320,4552,19520,768,2756,1
16628,-940,3460,15716,-1572,984,1
16820,-620,720,17244,264,652,1
16568,1116,5004,16888,2536,2184,1
14868,420,8096,16572,-40,1716,1
14020,116,9500,16616,1816,1576,1
15008,-332,12220,14588,-4468,8552,1
13852,928,10656,14904,-2960,7496,1
14864,1840,10396,14868,-7508,7276,1
14368,2492,8568,15088,-8660,6580,1
12684,-11756,6532,14204,10428,6796,1
15344,-5364,8920,16540,20808,5672,1
15312,20048,7320,13232,-9968,860,1
17384,-2324,8572,14720,-10720,-940,1
16188,-20472,6448,16648,15084,8816,1
14040,-5776,4292,14744,-444,7800,1
17724,20200,5832,16100,-18920,-3628,1
14748,-8364,5960,16696,1744,4044,1
15636,-2756,6356,16288,5528,4216,1
15956,-2900,5360,16720,4760,4140,1
16544,5396,2176,14692,-8304,268,1
18212,-2312,1604,16024,-6808,2532,1
22984,-5772,996,16780,3580,5656,1
16512,1140,3124,16340,-612,3028,1
11948,-4208,1976,15456,-2944,2988,1
9244,5096,4972,15856,1108,2076,1
12880,2856,13368,14976,32,676,1
21040,6192,-29524,17820,-3972,5208,1
17744,8532,6448,17204,752,9612,1
13240,-6360,5912,15932,1896,4640,1
15184,-4276,1688,14828,-2716,2128,1
15488,600,-1232,16196,-5952,1584,1
16016,-3244,-512,15712,-604,7380,1
16544,-2564,-296,15192,-6132,7828,1
16152,-2752,176,18792,-5608,5676,1
16012,-564,-1844,18172,5612,5980,1
15716,-2684,2444,10020,-8216,5524,1
16476,-5612,5084,16004,6900,2792,1
16380,-1856,2212,16676,-944,3652,1
15700,1148,488,15392,-3528,3392,1
15980,1292,852,15760,-812,1932,1
